,Statistic Label,Month,Meteorological Weather Station,UNIT,VALUE,New_Date
44767,Highest Temperature,2011M09,Dublin Airport,Degrees C,24.1,2011-09
44768,Highest Temperature,2011M09,Galway,Degrees C,21.1,2011-09
44769,Highest Temperature,2011M09,Kilkenny,Degrees C,,2011-09
44770,Highest Temperature,2011M09,Malin Head,Degrees C,23.4,2011-09
44771,Highest Temperature,2011M09,Mullingar,Degrees C,22.2,2011-09
44772,Highest Temperature,2011M09,Roches Point,Degrees C,19.5,2011-09
44773,Highest Temperature,2011M09,Rosslare,Degrees C,,2011-09
44774,Highest Temperature,2011M09,Shannon Airport,Degrees C,21.4,2011-09
44775,Highest Temperature,2011M10,Belmullet,Degrees C,16.5,2011-10
44776,Highest Temperature,2011M10,Birr,Degrees C,,2011-10
44777,Highest Temperature,2011M10,Valentia Observatory,Degrees C,16.9,2011-10
44778,Highest Temperature,2011M10,Casement,Degrees C,19.9,2011-10
44779,Highest Temperature,2011M10,Claremorris,Degrees C,,2011-10
44780,Highest Temperature,2011M10,Clones,Degrees C,,2011-10
44781,Highest Temperature,2011M10,Cork Airport,Degrees C,18.9,2011-10
44782,Highest Temperature,2011M10,Dublin Airport,Degrees C,20.4,2011-10
44783,Highest Temperature,2011M10,Galway,Degrees C,17.3,2011-10
44784,Highest Temperature,2011M10,Kilkenny,Degrees C,,2011-10
44785,Highest Temperature,2011M10,Malin Head,Degrees C,16.4,2011-10
44786,Highest Temperature,2011M10,Mullingar,Degrees C,18.2,2011-10
44787,Highest Temperature,2011M10,Roches Point,Degrees C,18.5,2011-10
44788,Highest Temperature,2011M10,Rosslare,Degrees C,,2011-10
44789,Highest Temperature,2011M10,Shannon Airport,Degrees C,17.9,2011-10
44790,Highest Temperature,2011M11,Belmullet,Degrees C,16.1,2011-11
44791,Highest Temperature,2011M11,Birr,Degrees C,,2011-11
44792,Highest Temperature,2011M11,Valentia Observatory,Degrees C,17.3,2011-11
44793,Highest Temperature,2011M11,Casement,Degrees C,16.1,2011-11
44794,Highest Temperature,2011M11,Claremorris,Degrees C,,2011-11
44795,Highest Temperature,2011M11,Clones,Degrees C,,2011-11
44796,Highest Temperature,2011M11,Cork Airport,Degrees C,14.4,2011-11
44797,Highest Temperature,2011M11,Dublin Airport,Degrees C,15.1,2011-11
44798,Highest Temperature,2011M11,Galway,Degrees C,17.0,2011-11
44799,Highest Temperature,2011M11,Kilkenny,Degrees C,,2011-11
44800,Highest Temperature,2011M11,Malin Head,Degrees C,14.9,2011-11
44801,Highest Temperature,2011M11,Mullingar,Degrees C,14.9,2011-11
44802,Highest Temperature,2011M11,Roches Point,Degrees C,14.1,2011-11
44803,Highest Temperature,2011M11,Rosslare,Degrees C,,2011-11
44804,Highest Temperature,2011M11,Shannon Airport,Degrees C,16.1,2011-11
44805,Highest Temperature,2011M12,Belmullet,Degrees C,13.2,2011-12
44806,Highest Temperature,2011M12,Birr,Degrees C,,2011-12
44807,Highest Temperature,2011M12,Valentia Observatory,Degrees C,13.4,2011-12
44808,Highest Temperature,2011M12,Casement,Degrees C,13.0,2011-12
44809,Highest Temperature,2011M12,Claremorris,Degrees C,,2011-12
44810,Highest Temperature,2011M12,Clones,Degrees C,,2011-12
44811,Highest Temperature,2011M12,Cork Airport,Degrees C,13.1,2011-12
44812,Highest Temperature,2011M12,Dublin Airport,Degrees C,13.3,2011-12
44813,Highest Temperature,2011M12,Galway,Degrees C,13.3,2011-12
44814,Highest Temperature,2011M12,Kilkenny,Degrees C,,2011-12
44815,Highest Temperature,2011M12,Malin Head,Degrees C,13.5,2011-12
44816,Highest Temperature,2011M12,Mullingar,Degrees C,12.6,2011-12
44817,Highest Temperature,2011M12,Roches Point,Degrees C,13.1,2011-12
44818,Highest Temperature,2011M12,Rosslare,Degrees C,,2011-12
44819,Highest Temperature,2011M12,Shannon Airport,Degrees C,13.3,2011-12
44820,Highest Temperature,2012M01,Belmullet,Degrees C,11.7,2012-01
44821,Highest Temperature,2012M01,Birr,Degrees C,,2012-01
44822,Highest Temperature,2012M01,Valentia Observatory,Degrees C,12.8,2012-01
44823,Highest Temperature,2012M01,Casement,Degrees C,11.8,2012-01
44824,Highest Temperature,2012M01,Claremorris,Degrees C,,2012-01
44825,Highest Temperature,2012M01,Clones,Degrees C,,2012-01
44826,Highest Temperature,2012M01,Cork Airport,Degrees C,12.4,2012-01
44827,Highest Temperature,2012M01,Dublin Airport,Degrees C,12.2,2012-01
44828,Highest Temperature,2012M01,Galway,Degrees C,,2012-01
44829,Highest Temperature,2012M01,Kilkenny,Degrees C,,2012-01
44830,Highest Temperature,2012M01,Malin Head,Degrees C,11.3,2012-01
44831,Highest Temperature,2012M01,Mullingar,Degrees C,11.8,2012-01
44832,Highest Temperature,2012M01,Roches Point,Degrees C,12.6,2012-01
44833,Highest Temperature,2012M01,Rosslare,Degrees C,,2012-01
44834,Highest Temperature,2012M01,Shannon Airport,Degrees C,13.1,2012-01
44835,Highest Temperature,2012M02,Belmullet,Degrees C,12.1,2012-02
44836,Highest Temperature,2012M02,Birr,Degrees C,,2012-02
44837,Highest Temperature,2012M02,Valentia Observatory,Degrees C,13.4,2012-02
44838,Highest Temperature,2012M02,Casement,Degrees C,14.3,2012-02
44839,Highest Temperature,2012M02,Claremorris,Degrees C,,2012-02
44840,Highest Temperature,2012M02,Clones,Degrees C,,2012-02
44841,Highest Temperature,2012M02,Cork Airport,Degrees C,13.7,2012-02
44842,Highest Temperature,2012M02,Dublin Airport,Degrees C,14.1,2012-02
44843,Highest Temperature,2012M02,Galway,Degrees C,,2012-02
44844,Highest Temperature,2012M02,Kilkenny,Degrees C,,2012-02
44845,Highest Temperature,2012M02,Malin Head,Degrees C,12.4,2012-02
44846,Highest Temperature,2012M02,Mullingar,Degrees C,13.0,2012-02
44847,Highest Temperature,2012M02,Roches Point,Degrees C,13.8,2012-02
44848,Highest Temperature,2012M02,Rosslare,Degrees C,,2012-02
44849,Highest Temperature,2012M02,Shannon Airport,Degrees C,13.5,2012-02
44850,Highest Temperature,2012M03,Belmullet,Degrees C,22.2,2012-03
44851,Highest Temperature,2012M03,Birr,Degrees C,,2012-03
44852,Highest Temperature,2012M03,Valentia Observatory,Degrees C,20.2,2012-03
44853,Highest Temperature,2012M03,Casement,Degrees C,19.8,2012-03
44854,Highest Temperature,2012M03,Claremorris,Degrees C,,2012-03
44855,Highest Temperature,2012M03,Clones,Degrees C,,2012-03
44856,Highest Temperature,2012M03,Cork Airport,Degrees C,18.8,2012-03
44857,Highest Temperature,2012M03,Dublin Airport,Degrees C,18.7,2012-03
44858,Highest Temperature,2012M03,Galway,Degrees C,,2012-03
44859,Highest Temperature,2012M03,Kilkenny,Degrees C,,2012-03
44860,Highest Temperature,2012M03,Malin Head,Degrees C,19.9,2012-03
44861,Highest Temperature,2012M03,Mullingar,Degrees C,19.6,2012-03
44862,Highest Temperature,2012M03,Roches Point,Degrees C,18.9,2012-03
44863,Highest Temperature,2012M03,Rosslare,Degrees C,,2012-03
44864,Highest Temperature,2012M03,Shannon Airport,Degrees C,19.6,2012-03
44865,Highest Temperature,2012M04,Belmullet,Degrees C,13.6,2012-04
44866,Highest Temperature,2012M04,Birr,Degrees C,,2012-04
44867,Highest Temperature,2012M04,Valentia Observatory,Degrees C,13.8,2012-04
44868,Highest Temperature,2012M04,Casement,Degrees C,13.1,2012-04
44869,Highest Temperature,2012M04,Claremorris,Degrees C,,2012-04
44870,Highest Temperature,2012M04,Clones,Degrees C,,2012-04
44871,Highest Temperature,2012M04,Cork Airport,Degrees C,14.3,2012-04
44872,Highest Temperature,2012M04,Dublin Airport,Degrees C,13.8,2012-04
44873,Highest Temperature,2012M04,Galway,Degrees C,,2012-04
44874,Highest Temperature,2012M04,Kilkenny,Degrees C,,2012-04
44875,Highest Temperature,2012M04,Malin Head,Degrees C,11.6,2012-04
44876,Highest Temperature,2012M04,Mullingar,Degrees C,13.6,2012-04
44877,Highest Temperature,2012M04,Roches Point,Degrees C,14.9,2012-04
44878,Highest Temperature,2012M04,Rosslare,Degrees C,,2012-04
44879,Highest Temperature,2012M04,Shannon Airport,Degrees C,14.9,2012-04
44880,Highest Temperature,2012M05,Belmullet,Degrees C,26.1,2012-05
44881,Highest Temperature,2012M05,Birr,Degrees C,,2012-05
44882,Highest Temperature,2012M05,Valentia Observatory,Degrees C,25.9,2012-05
44883,Highest Temperature,2012M05,Casement,Degrees C,22.0,2012-05
44884,Highest Temperature,2012M05,Claremorris,Degrees C,,2012-05
44885,Highest Temperature,2012M05,Clones,Degrees C,,2012-05
44886,Highest Temperature,2012M05,Cork Airport,Degrees C,21.8,2012-05
44887,Highest Temperature,2012M05,Dublin Airport,Degrees C,21.0,2012-05
44888,Highest Temperature,2012M05,Galway,Degrees C,,2012-05
44889,Highest Temperature,2012M05,Kilkenny,Degrees C,,2012-05
44890,Highest Temperature,2012M05,Malin Head,Degrees C,21.2,2012-05
44891,Highest Temperature,2012M05,Mullingar,Degrees C,23.3,2012-05
44892,Highest Temperature,2012M05,Roches Point,Degrees C,21.8,2012-05
44893,Highest Temperature,2012M05,Rosslare,Degrees C,,2012-05
44894,Highest Temperature,2012M05,Shannon Airport,Degrees C,27.8,2012-05
44895,Highest Temperature,2012M06,Belmullet,Degrees C,19.2,2012-06
44896,Highest Temperature,2012M06,Birr,Degrees C,,2012-06
44897,Highest Temperature,2012M06,Valentia Observatory,Degrees C,19.8,2012-06
44898,Highest Temperature,2012M06,Casement,Degrees C,22.7,2012-06
44899,Highest Temperature,2012M06,Claremorris,Degrees C,,2012-06
44900,Highest Temperature,2012M06,Clones,Degrees C,,2012-06
44901,Highest Temperature,2012M06,Cork Airport,Degrees C,19.2,2012-06
44902,Highest Temperature,2012M06,Dublin Airport,Degrees C,22.9,2012-06
44903,Highest Temperature,2012M06,Galway,Degrees C,,2012-06
44904,Highest Temperature,2012M06,Kilkenny,Degrees C,,2012-06
44905,Highest Temperature,2012M06,Malin Head,Degrees C,18.7,2012-06
44906,Highest Temperature,2012M06,Mullingar,Degrees C,22.7,2012-06
44907,Highest Temperature,2012M06,Roches Point,Degrees C,17.8,2012-06
44908,Highest Temperature,2012M06,Rosslare,Degrees C,,2012-06
44909,Highest Temperature,2012M06,Shannon Airport,Degrees C,21.4,2012-06
44910,Highest Temperature,2012M07,Belmullet,Degrees C,19.2,2012-07
44911,Highest Temperature,2012M07,Birr,Degrees C,,2012-07
44912,Highest Temperature,2012M07,Valentia Observatory,Degrees C,18.7,2012-07
44913,Highest Temperature,2012M07,Casement,Degrees C,23.1,2012-07
44914,Highest Temperature,2012M07,Claremorris,Degrees C,,2012-07
44915,Highest Temperature,2012M07,Clones,Degrees C,,2012-07
44916,Highest Temperature,2012M07,Cork Airport,Degrees C,21.0,2012-07
44917,Highest Temperature,2012M07,Dublin Airport,Degrees C,23.7,2012-07
44918,Highest Temperature,2012M07,Galway,Degrees C,,2012-07
44919,Highest Temperature,2012M07,Kilkenny,Degrees C,,2012-07
44920,Highest Temperature,2012M07,Malin Head,Degrees C,19.9,2012-07
44921,Highest Temperature,2012M07,Mullingar,Degrees C,22.0,2012-07
44922,Highest Temperature,2012M07,Roches Point,Degrees C,19.4,2012-07
44923,Highest Temperature,2012M07,Rosslare,Degrees C,,2012-07
44924,Highest Temperature,2012M07,Shannon Airport,Degrees C,22.2,2012-07
44925,Highest Temperature,2012M08,Belmullet,Degrees C,26.0,2012-08
44926,Highest Temperature,2012M08,Birr,Degrees C,,2012-08
44927,Highest Temperature,2012M08,Valentia Observatory,Degrees C,25.5,2012-08
44928,Highest Temperature,2012M08,Casement,Degrees C,22.9,2012-08
44929,Highest Temperature,2012M08,Claremorris,Degrees C,,2012-08
44930,Highest Temperature,2012M08,Clones,Degrees C,,2012-08
44931,Highest Temperature,2012M08,Cork Airport,Degrees C,21.7,2012-08
44932,Highest Temperature,2012M08,Dublin Airport,Degrees C,22.2,2012-08
44933,Highest Temperature,2012M08,Galway,Degrees C,,2012-08
44934,Highest Temperature,2012M08,Kilkenny,Degrees C,,2012-08
44935,Highest Temperature,2012M08,Malin Head,Degrees C,22.6,2012-08
44936,Highest Temperature,2012M08,Mullingar,Degrees C,24.9,2012-08
44937,Highest Temperature,2012M08,Roches Point,Degrees C,21.4,2012-08
44938,Highest Temperature,2012M08,Rosslare,Degrees C,,2012-08
44939,Highest Temperature,2012M08,Shannon Airport,Degrees C,26.5,2012-08
44940,Highest Temperature,2012M09,Belmullet,Degrees C,18.2,2012-09
44941,Highest Temperature,2012M09,Birr,Degrees C,,2012-09
44942,Highest Temperature,2012M09,Valentia Observatory,Degrees C,18.2,2012-09
44943,Highest Temperature,2012M09,Casement,Degrees C,22.0,2012-09
44944,Highest Temperature,2012M09,Claremorris,Degrees C,,2012-09
44945,Highest Temperature,2012M09,Clones,Degrees C,,2012-09
44946,Highest Temperature,2012M09,Cork Airport,Degrees C,20.6,2012-09
44947,Highest Temperature,2012M09,Dublin Airport,Degrees C,22.2,2012-09
44948,Highest Temperature,2012M09,Galway,Degrees C,,2012-09
44949,Highest Temperature,2012M09,Kilkenny,Degrees C,,2012-09
44950,Highest Temperature,2012M09,Malin Head,Degrees C,20.7,2012-09
44951,Highest Temperature,2012M09,Mullingar,Degrees C,21.9,2012-09
44952,Highest Temperature,2012M09,Roches Point,Degrees C,19.9,2012-09
44953,Highest Temperature,2012M09,Rosslare,Degrees C,,2012-09
44954,Highest Temperature,2012M09,Shannon Airport,Degrees C,21.1,2012-09
44955,Highest Temperature,2012M10,Belmullet,Degrees C,16.1,2012-10
44956,Highest Temperature,2012M10,Birr,Degrees C,,2012-10
44957,Highest Temperature,2012M10,Valentia Observatory,Degrees C,17.7,2012-10
44958,Highest Temperature,2012M10,Casement,Degrees C,14.8,2012-10
44959,Highest Temperature,2012M10,Claremorris,Degrees C,,2012-10
44960,Highest Temperature,2012M10,Clones,Degrees C,,2012-10
44961,Highest Temperature,2012M10,Cork Airport,Degrees C,14.5,2012-10
44962,Highest Temperature,2012M10,Dublin Airport,Degrees C,14.7,2012-10
44963,Highest Temperature,2012M10,Galway,Degrees C,,2012-10
44964,Highest Temperature,2012M10,Kilkenny,Degrees C,,2012-10
44965,Highest Temperature,2012M10,Malin Head,Degrees C,14.8,2012-10
44966,Highest Temperature,2012M10,Mullingar,Degrees C,15.2,2012-10
44967,Highest Temperature,2012M10,Roches Point,Degrees C,15.4,2012-10
44968,Highest Temperature,2012M10,Rosslare,Degrees C,,2012-10
44969,Highest Temperature,2012M10,Shannon Airport,Degrees C,15.9,2012-10
44970,Highest Temperature,2012M11,Belmullet,Degrees C,12.1,2012-11
44971,Highest Temperature,2012M11,Birr,Degrees C,,2012-11
44972,Highest Temperature,2012M11,Valentia Observatory,Degrees C,13.2,2012-11
44973,Highest Temperature,2012M11,Casement,Degrees C,13.5,2012-11
44974,Highest Temperature,2012M11,Claremorris,Degrees C,,2012-11
44975,Highest Temperature,2012M11,Clones,Degrees C,,2012-11
44976,Highest Temperature,2012M11,Cork Airport,Degrees C,12.5,2012-11
44977,Highest Temperature,2012M11,Dublin Airport,Degrees C,14.2,2012-11
44978,Highest Temperature,2012M11,Galway,Degrees C,,2012-11
44979,Highest Temperature,2012M11,Kilkenny,Degrees C,,2012-11
44980,Highest Temperature,2012M11,Malin Head,Degrees C,13.6,2012-11
44981,Highest Temperature,2012M11,Mullingar,Degrees C,13.2,2012-11
44982,Highest Temperature,2012M11,Roches Point,Degrees C,13.0,2012-11
44983,Highest Temperature,2012M11,Rosslare,Degrees C,,2012-11
44984,Highest Temperature,2012M11,Shannon Airport,Degrees C,14.0,2012-11
44985,Highest Temperature,2012M12,Belmullet,Degrees C,12.2,2012-12
44986,Highest Temperature,2012M12,Birr,Degrees C,,2012-12
44987,Highest Temperature,2012M12,Valentia Observatory,Degrees C,13.6,2012-12
44988,Highest Temperature,2012M12,Casement,Degrees C,13.8,2012-12
44989,Highest Temperature,2012M12,Claremorris,Degrees C,,2012-12
44990,Highest Temperature,2012M12,Clones,Degrees C,,2012-12
44991,Highest Temperature,2012M12,Cork Airport,Degrees C,12.6,2012-12
44992,Highest Temperature,2012M12,Dublin Airport,Degrees C,13.8,2012-12
44993,Highest Temperature,2012M12,Galway,Degrees C,,2012-12
44994,Highest Temperature,2012M12,Kilkenny,Degrees C,,2012-12
44995,Highest Temperature,2012M12,Malin Head,Degrees C,13.4,2012-12
44996,Highest Temperature,2012M12,Mullingar,Degrees C,12.7,2012-12
44997,Highest Temperature,2012M12,Roches Point,Degrees C,12.0,2012-12
44998,Highest Temperature,2012M12,Rosslare,Degrees C,,2012-12
44999,Highest Temperature,2012M12,Shannon Airport,Degrees C,13.9,2012-12
45000,Highest Temperature,2013M01,Belmullet,Degrees C,11.8,2013-01
45001,Highest Temperature,2013M01,Birr,Degrees C,,2013-01
45002,Highest Temperature,2013M01,Valentia Observatory,Degrees C,13.0,2013-01
45003,Highest Temperature,2013M01,Casement,Degrees C,13.4,2013-01
45004,Highest Temperature,2013M01,Claremorris,Degrees C,,2013-01
45005,Highest Temperature,2013M01,Clones,Degrees C,,2013-01
45006,Highest Temperature,2013M01,Cork Airport,Degrees C,11.8,2013-01
45007,Highest Temperature,2013M01,Dublin Airport,Degrees C,13.8,2013-01
45008,Highest Temperature,2013M01,Galway,Degrees C,,2013-01
45009,Highest Temperature,2013M01,Kilkenny,Degrees C,,2013-01
45010,Highest Temperature,2013M01,Malin Head,Degrees C,12.3,2013-01
45011,Highest Temperature,2013M01,Mullingar,Degrees C,13.4,2013-01
45012,Highest Temperature,2013M01,Roches Point,Degrees C,12.3,2013-01
45013,Highest Temperature,2013M01,Rosslare,Degrees C,,2013-01
45014,Highest Temperature,2013M01,Shannon Airport,Degrees C,13.8,2013-01
45015,Highest Temperature,2013M02,Belmullet,Degrees C,12.0,2013-02
45016,Highest Temperature,2013M02,Birr,Degrees C,,2013-02
45017,Highest Temperature,2013M02,Valentia Observatory,Degrees C,12.0,2013-02
45018,Highest Temperature,2013M02,Casement,Degrees C,13.2,2013-02
45019,Highest Temperature,2013M02,Claremorris,Degrees C,,2013-02
45020,Highest Temperature,2013M02,Clones,Degrees C,,2013-02
45021,Highest Temperature,2013M02,Cork Airport,Degrees C,12.2,2013-02
45022,Highest Temperature,2013M02,Dublin Airport,Degrees C,13.0,2013-02
45023,Highest Temperature,2013M02,Galway,Degrees C,,2013-02
45024,Highest Temperature,2013M02,Kilkenny,Degrees C,,2013-02
45025,Highest Temperature,2013M02,Malin Head,Degrees C,12.5,2013-02
45026,Highest Temperature,2013M02,Mullingar,Degrees C,10.7,2013-02
45027,Highest Temperature,2013M02,Roches Point,Degrees C,12.3,2013-02
45028,Highest Temperature,2013M02,Rosslare,Degrees C,,2013-02
45029,Highest Temperature,2013M02,Shannon Airport,Degrees C,12.0,2013-02
45030,Highest Temperature,2013M03,Belmullet,Degrees C,11.2,2013-03
45031,Highest Temperature,2013M03,Birr,Degrees C,,2013-03
45032,Highest Temperature,2013M03,Valentia Observatory,Degrees C,13.7,2013-03
45033,Highest Temperature,2013M03,Casement,Degrees C,11.7,2013-03
45034,Highest Temperature,2013M03,Claremorris,Degrees C,,2013-03
45035,Highest Temperature,2013M03,Clones,Degrees C,,2013-03
45036,Highest Temperature,2013M03,Cork Airport,Degrees C,10.4,2013-03
45037,Highest Temperature,2013M03,Dublin Airport,Degrees C,9.9,2013-03
45038,Highest Temperature,2013M03,Galway,Degrees C,,2013-03
45039,Highest Temperature,2013M03,Kilkenny,Degrees C,,2013-03
45040,Highest Temperature,2013M03,Malin Head,Degrees C,8.9,2013-03
45041,Highest Temperature,2013M03,Mullingar,Degrees C,11.5,2013-03
45042,Highest Temperature,2013M03,Roches Point,Degrees C,10.4,2013-03
45043,Highest Temperature,2013M03,Rosslare,Degrees C,,2013-03
45044,Highest Temperature,2013M03,Shannon Airport,Degrees C,14.2,2013-03
45045,Highest Temperature,2013M04,Belmullet,Degrees C,14.0,2013-04
45046,Highest Temperature,2013M04,Birr,Degrees C,,2013-04
45047,Highest Temperature,2013M04,Valentia Observatory,Degrees C,14.1,2013-04
45048,Highest Temperature,2013M04,Casement,Degrees C,16.2,2013-04
45049,Highest Temperature,2013M04,Claremorris,Degrees C,,2013-04
45050,Highest Temperature,2013M04,Clones,Degrees C,,2013-04
45051,Highest Temperature,2013M04,Cork Airport,Degrees C,17.9,2013-04
45052,Highest Temperature,2013M04,Dublin Airport,Degrees C,16.6,2013-04
45053,Highest Temperature,2013M04,Galway,Degrees C,,2013-04
45054,Highest Temperature,2013M04,Kilkenny,Degrees C,,2013-04
