,Statistic Label,Month,Meteorological Weather Station,UNIT,VALUE,New_Date
20461,Most Rainfall in a Day,2006M09,Birr,Millimetres,35.7,2006-09
20462,Most Rainfall in a Day,2006M09,Valentia Observatory,Millimetres,45.3,2006-09
20463,Most Rainfall in a Day,2006M09,Casement,Millimetres,10.8,2006-09
20464,Most Rainfall in a Day,2006M09,Claremorris,Millimetres,0.0,2006-09
20465,Most Rainfall in a Day,2006M09,Clones,Millimetres,27.1,2006-09
20466,Most Rainfall in a Day,2006M09,Cork airport,Millimetres,28.1,2006-09
20467,Most Rainfall in a Day,2006M09,Dublin airport,Millimetres,19.9,2006-09
20468,Most Rainfall in a Day,2006M09,Galway,Millimetres,30.8,2006-09
20469,Most Rainfall in a Day,2006M09,Kilkenny,Millimetres,27.6,2006-09
20470,Most Rainfall in a Day,2006M09,Malin head,Millimetres,21.5,2006-09
20471,Most Rainfall in a Day,2006M09,Mullingar,Millimetres,39.6,2006-09
20472,Most Rainfall in a Day,2006M09,Roches Point,Millimetres,0.0,2006-09
20473,Most Rainfall in a Day,2006M09,Rosslare,Millimetres,16.7,2006-09
20474,Most Rainfall in a Day,2006M09,Shannon airport,Millimetres,37.7,2006-09
20475,Most Rainfall in a Day,2006M10,Belmullet,Millimetres,19.5,2006-10
20476,Most Rainfall in a Day,2006M10,Birr,Millimetres,30.1,2006-10
20477,Most Rainfall in a Day,2006M10,Valentia Observatory,Millimetres,51.7,2006-10
20478,Most Rainfall in a Day,2006M10,Casement,Millimetres,34.3,2006-10
20479,Most Rainfall in a Day,2006M10,Claremorris,Millimetres,0.0,2006-10
20480,Most Rainfall in a Day,2006M10,Clones,Millimetres,33.4,2006-10
20481,Most Rainfall in a Day,2006M10,Cork airport,Millimetres,37.1,2006-10
20482,Most Rainfall in a Day,2006M10,Dublin airport,Millimetres,26.9,2006-10
20483,Most Rainfall in a Day,2006M10,Galway,Millimetres,49.7,2006-10
20484,Most Rainfall in a Day,2006M10,Kilkenny,Millimetres,30.2,2006-10
20485,Most Rainfall in a Day,2006M10,Malin head,Millimetres,30.4,2006-10
20486,Most Rainfall in a Day,2006M10,Mullingar,Millimetres,27.8,2006-10
20487,Most Rainfall in a Day,2006M10,Roches Point,Millimetres,0.0,2006-10
20488,Most Rainfall in a Day,2006M10,Rosslare,Millimetres,22.8,2006-10
20489,Most Rainfall in a Day,2006M10,Shannon airport,Millimetres,36.9,2006-10
20490,Most Rainfall in a Day,2006M11,Belmullet,Millimetres,19.8,2006-11
20491,Most Rainfall in a Day,2006M11,Birr,Millimetres,19.0,2006-11
20492,Most Rainfall in a Day,2006M11,Valentia Observatory,Millimetres,36.8,2006-11
20493,Most Rainfall in a Day,2006M11,Casement,Millimetres,31.4,2006-11
20494,Most Rainfall in a Day,2006M11,Claremorris,Millimetres,0.0,2006-11
20495,Most Rainfall in a Day,2006M11,Clones,Millimetres,22.1,2006-11
20496,Most Rainfall in a Day,2006M11,Cork airport,Millimetres,38.3,2006-11
20497,Most Rainfall in a Day,2006M11,Dublin airport,Millimetres,24.1,2006-11
20498,Most Rainfall in a Day,2006M11,Galway,Millimetres,20.5,2006-11
20499,Most Rainfall in a Day,2006M11,Kilkenny,Millimetres,32.4,2006-11
20500,Most Rainfall in a Day,2006M11,Malin head,Millimetres,22.6,2006-11
20501,Most Rainfall in a Day,2006M11,Mullingar,Millimetres,19.9,2006-11
20502,Most Rainfall in a Day,2006M11,Roches Point,Millimetres,0.0,2006-11
20503,Most Rainfall in a Day,2006M11,Rosslare,Millimetres,22.8,2006-11
20504,Most Rainfall in a Day,2006M11,Shannon airport,Millimetres,15.2,2006-11
20505,Most Rainfall in a Day,2006M12,Belmullet,Millimetres,36.3,2006-12
20506,Most Rainfall in a Day,2006M12,Birr,Millimetres,15.4,2006-12
20507,Most Rainfall in a Day,2006M12,Valentia Observatory,Millimetres,28.1,2006-12
20508,Most Rainfall in a Day,2006M12,Casement,Millimetres,20.5,2006-12
20509,Most Rainfall in a Day,2006M12,Claremorris,Millimetres,0.0,2006-12
20510,Most Rainfall in a Day,2006M12,Clones,Millimetres,15.7,2006-12
20511,Most Rainfall in a Day,2006M12,Cork airport,Millimetres,32.3,2006-12
20512,Most Rainfall in a Day,2006M12,Dublin airport,Millimetres,13.4,2006-12
20513,Most Rainfall in a Day,2006M12,Galway,Millimetres,33.5,2006-12
20514,Most Rainfall in a Day,2006M12,Kilkenny,Millimetres,16.2,2006-12
20515,Most Rainfall in a Day,2006M12,Malin head,Millimetres,19.1,2006-12
20516,Most Rainfall in a Day,2006M12,Mullingar,Millimetres,20.3,2006-12
20517,Most Rainfall in a Day,2006M12,Roches Point,Millimetres,0.0,2006-12
20518,Most Rainfall in a Day,2006M12,Rosslare,Millimetres,22.7,2006-12
20519,Most Rainfall in a Day,2006M12,Shannon airport,Millimetres,17.0,2006-12
20520,Most Rainfall in a Day,2007M01,Belmullet,Millimetres,18.5,2007-01
20521,Most Rainfall in a Day,2007M01,Birr,Millimetres,15.0,2007-01
20522,Most Rainfall in a Day,2007M01,Valentia Observatory,Millimetres,20.9,2007-01
20523,Most Rainfall in a Day,2007M01,Casement,Millimetres,14.8,2007-01
20524,Most Rainfall in a Day,2007M01,Claremorris,Millimetres,0.0,2007-01
20525,Most Rainfall in a Day,2007M01,Clones,Millimetres,15.1,2007-01
20526,Most Rainfall in a Day,2007M01,Cork airport,Millimetres,15.9,2007-01
20527,Most Rainfall in a Day,2007M01,Dublin airport,Millimetres,13.7,2007-01
20528,Most Rainfall in a Day,2007M01,Galway,Millimetres,23.2,2007-01
20529,Most Rainfall in a Day,2007M01,Kilkenny,Millimetres,19.5,2007-01
20530,Most Rainfall in a Day,2007M01,Malin head,Millimetres,19.4,2007-01
20531,Most Rainfall in a Day,2007M01,Mullingar,Millimetres,23.5,2007-01
20532,Most Rainfall in a Day,2007M01,Roches Point,Millimetres,0.0,2007-01
20533,Most Rainfall in a Day,2007M01,Rosslare,Millimetres,9.6,2007-01
20534,Most Rainfall in a Day,2007M01,Shannon airport,Millimetres,20.2,2007-01
20535,Most Rainfall in a Day,2007M02,Belmullet,Millimetres,11.6,2007-02
20536,Most Rainfall in a Day,2007M02,Birr,Millimetres,12.8,2007-02
20537,Most Rainfall in a Day,2007M02,Valentia Observatory,Millimetres,48.2,2007-02
20538,Most Rainfall in a Day,2007M02,Casement,Millimetres,10.4,2007-02
20539,Most Rainfall in a Day,2007M02,Claremorris,Millimetres,0.0,2007-02
20540,Most Rainfall in a Day,2007M02,Clones,Millimetres,14.8,2007-02
20541,Most Rainfall in a Day,2007M02,Cork airport,Millimetres,23.8,2007-02
20542,Most Rainfall in a Day,2007M02,Dublin airport,Millimetres,14.1,2007-02
20543,Most Rainfall in a Day,2007M02,Galway,Millimetres,22.0,2007-02
20544,Most Rainfall in a Day,2007M02,Kilkenny,Millimetres,12.3,2007-02
20545,Most Rainfall in a Day,2007M02,Malin head,Millimetres,19.5,2007-02
20546,Most Rainfall in a Day,2007M02,Mullingar,Millimetres,8.0,2007-02
20547,Most Rainfall in a Day,2007M02,Roches Point,Millimetres,0.0,2007-02
20548,Most Rainfall in a Day,2007M02,Rosslare,Millimetres,15.4,2007-02
20549,Most Rainfall in a Day,2007M02,Shannon airport,Millimetres,20.0,2007-02
20550,Most Rainfall in a Day,2007M03,Belmullet,Millimetres,17.8,2007-03
20551,Most Rainfall in a Day,2007M03,Birr,Millimetres,15.3,2007-03
20552,Most Rainfall in a Day,2007M03,Valentia Observatory,Millimetres,30.1,2007-03
20553,Most Rainfall in a Day,2007M03,Casement,Millimetres,13.8,2007-03
20554,Most Rainfall in a Day,2007M03,Claremorris,Millimetres,0.0,2007-03
20555,Most Rainfall in a Day,2007M03,Clones,Millimetres,12.3,2007-03
20556,Most Rainfall in a Day,2007M03,Cork airport,Millimetres,28.7,2007-03
20557,Most Rainfall in a Day,2007M03,Dublin airport,Millimetres,15.1,2007-03
20558,Most Rainfall in a Day,2007M03,Galway,Millimetres,20.4,2007-03
20559,Most Rainfall in a Day,2007M03,Kilkenny,Millimetres,13.3,2007-03
20560,Most Rainfall in a Day,2007M03,Malin head,Millimetres,6.7,2007-03
20561,Most Rainfall in a Day,2007M03,Mullingar,Millimetres,12.7,2007-03
20562,Most Rainfall in a Day,2007M03,Roches Point,Millimetres,0.0,2007-03
20563,Most Rainfall in a Day,2007M03,Rosslare,Millimetres,14.3,2007-03
20564,Most Rainfall in a Day,2007M03,Shannon airport,Millimetres,15.1,2007-03
20565,Most Rainfall in a Day,2007M04,Belmullet,Millimetres,23.7,2007-04
20566,Most Rainfall in a Day,2007M04,Birr,Millimetres,10.3,2007-04
20567,Most Rainfall in a Day,2007M04,Valentia Observatory,Millimetres,23.7,2007-04
20568,Most Rainfall in a Day,2007M04,Casement,Millimetres,2.6,2007-04
20569,Most Rainfall in a Day,2007M04,Claremorris,Millimetres,0.0,2007-04
20570,Most Rainfall in a Day,2007M04,Clones,Millimetres,8.4,2007-04
20571,Most Rainfall in a Day,2007M04,Cork airport,Millimetres,10.7,2007-04
20572,Most Rainfall in a Day,2007M04,Dublin airport,Millimetres,11.3,2007-04
20573,Most Rainfall in a Day,2007M04,Galway,Millimetres,9.1,2007-04
20574,Most Rainfall in a Day,2007M04,Kilkenny,Millimetres,11.1,2007-04
20575,Most Rainfall in a Day,2007M04,Malin head,Millimetres,16.4,2007-04
20576,Most Rainfall in a Day,2007M04,Mullingar,Millimetres,9.7,2007-04
20577,Most Rainfall in a Day,2007M04,Roches Point,Millimetres,0.0,2007-04
20578,Most Rainfall in a Day,2007M04,Rosslare,Millimetres,7.4,2007-04
20579,Most Rainfall in a Day,2007M04,Shannon airport,Millimetres,5.2,2007-04
20580,Most Rainfall in a Day,2007M05,Belmullet,Millimetres,13.9,2007-05
20581,Most Rainfall in a Day,2007M05,Birr,Millimetres,7.2,2007-05
20582,Most Rainfall in a Day,2007M05,Valentia Observatory,Millimetres,14.5,2007-05
20583,Most Rainfall in a Day,2007M05,Casement,Millimetres,11.4,2007-05
20584,Most Rainfall in a Day,2007M05,Claremorris,Millimetres,0.0,2007-05
20585,Most Rainfall in a Day,2007M05,Clones,Millimetres,7.6,2007-05
20586,Most Rainfall in a Day,2007M05,Cork airport,Millimetres,14.9,2007-05
20587,Most Rainfall in a Day,2007M05,Dublin airport,Millimetres,11.1,2007-05
20588,Most Rainfall in a Day,2007M05,Galway,Millimetres,12.4,2007-05
20589,Most Rainfall in a Day,2007M05,Kilkenny,Millimetres,11.7,2007-05
20590,Most Rainfall in a Day,2007M05,Malin head,Millimetres,17.3,2007-05
20591,Most Rainfall in a Day,2007M05,Mullingar,Millimetres,9.2,2007-05
20592,Most Rainfall in a Day,2007M05,Roches Point,Millimetres,0.0,2007-05
20593,Most Rainfall in a Day,2007M05,Rosslare,Millimetres,16.8,2007-05
20594,Most Rainfall in a Day,2007M05,Shannon airport,Millimetres,9.4,2007-05
20595,Most Rainfall in a Day,2007M06,Belmullet,Millimetres,16.8,2007-06
20596,Most Rainfall in a Day,2007M06,Birr,Millimetres,13.0,2007-06
20597,Most Rainfall in a Day,2007M06,Valentia Observatory,Millimetres,41.0,2007-06
20598,Most Rainfall in a Day,2007M06,Casement,Millimetres,24.0,2007-06
20599,Most Rainfall in a Day,2007M06,Claremorris,Millimetres,0.0,2007-06
20600,Most Rainfall in a Day,2007M06,Clones,Millimetres,12.3,2007-06
20601,Most Rainfall in a Day,2007M06,Cork airport,Millimetres,33.9,2007-06
20602,Most Rainfall in a Day,2007M06,Dublin airport,Millimetres,23.8,2007-06
20603,Most Rainfall in a Day,2007M06,Galway,Millimetres,35.6,2007-06
20604,Most Rainfall in a Day,2007M06,Kilkenny,Millimetres,28.2,2007-06
20605,Most Rainfall in a Day,2007M06,Malin head,Millimetres,16.4,2007-06
20606,Most Rainfall in a Day,2007M06,Mullingar,Millimetres,28.5,2007-06
20607,Most Rainfall in a Day,2007M06,Roches Point,Millimetres,0.0,2007-06
20608,Most Rainfall in a Day,2007M06,Rosslare,Millimetres,28.3,2007-06
20609,Most Rainfall in a Day,2007M06,Shannon airport,Millimetres,17.5,2007-06
20610,Most Rainfall in a Day,2007M07,Belmullet,Millimetres,11.6,2007-07
20611,Most Rainfall in a Day,2007M07,Birr,Millimetres,9.3,2007-07
20612,Most Rainfall in a Day,2007M07,Valentia Observatory,Millimetres,12.2,2007-07
20613,Most Rainfall in a Day,2007M07,Casement,Millimetres,15.9,2007-07
20614,Most Rainfall in a Day,2007M07,Claremorris,Millimetres,0.0,2007-07
20615,Most Rainfall in a Day,2007M07,Clones,Millimetres,19.1,2007-07
20616,Most Rainfall in a Day,2007M07,Cork airport,Millimetres,21.5,2007-07
20617,Most Rainfall in a Day,2007M07,Dublin airport,Millimetres,16.0,2007-07
20618,Most Rainfall in a Day,2007M07,Galway,Millimetres,55.9,2007-07
20619,Most Rainfall in a Day,2007M07,Kilkenny,Millimetres,17.2,2007-07
20620,Most Rainfall in a Day,2007M07,Malin head,Millimetres,19.1,2007-07
20621,Most Rainfall in a Day,2007M07,Mullingar,Millimetres,21.3,2007-07
20622,Most Rainfall in a Day,2007M07,Roches Point,Millimetres,0.0,2007-07
20623,Most Rainfall in a Day,2007M07,Rosslare,Millimetres,14.7,2007-07
20624,Most Rainfall in a Day,2007M07,Shannon airport,Millimetres,10.1,2007-07
20625,Most Rainfall in a Day,2007M08,Belmullet,Millimetres,12.7,2007-08
20626,Most Rainfall in a Day,2007M08,Birr,Millimetres,39.8,2007-08
20627,Most Rainfall in a Day,2007M08,Valentia Observatory,Millimetres,24.2,2007-08
20628,Most Rainfall in a Day,2007M08,Casement,Millimetres,29.4,2007-08
20629,Most Rainfall in a Day,2007M08,Claremorris,Millimetres,0.0,2007-08
20630,Most Rainfall in a Day,2007M08,Clones,Millimetres,16.2,2007-08
20631,Most Rainfall in a Day,2007M08,Cork airport,Millimetres,35.7,2007-08
20632,Most Rainfall in a Day,2007M08,Dublin airport,Millimetres,19.2,2007-08
20633,Most Rainfall in a Day,2007M08,Galway,Millimetres,19.2,2007-08
20634,Most Rainfall in a Day,2007M08,Kilkenny,Millimetres,25.0,2007-08
20635,Most Rainfall in a Day,2007M08,Malin head,Millimetres,18.6,2007-08
20636,Most Rainfall in a Day,2007M08,Mullingar,Millimetres,28.3,2007-08
20637,Most Rainfall in a Day,2007M08,Roches Point,Millimetres,0.0,2007-08
20638,Most Rainfall in a Day,2007M08,Rosslare,Millimetres,30.1,2007-08
20639,Most Rainfall in a Day,2007M08,Shannon airport,Millimetres,27.7,2007-08
20640,Most Rainfall in a Day,2007M09,Belmullet,Millimetres,21.6,2007-09
20641,Most Rainfall in a Day,2007M09,Birr,Millimetres,10.0,2007-09
20642,Most Rainfall in a Day,2007M09,Valentia Observatory,Millimetres,34.6,2007-09
20643,Most Rainfall in a Day,2007M09,Casement,Millimetres,12.2,2007-09
20644,Most Rainfall in a Day,2007M09,Claremorris,Millimetres,0.0,2007-09
20645,Most Rainfall in a Day,2007M09,Clones,Millimetres,11.9,2007-09
20646,Most Rainfall in a Day,2007M09,Cork airport,Millimetres,20.9,2007-09
20647,Most Rainfall in a Day,2007M09,Dublin airport,Millimetres,9.0,2007-09
20648,Most Rainfall in a Day,2007M09,Galway,Millimetres,16.5,2007-09
20649,Most Rainfall in a Day,2007M09,Kilkenny,Millimetres,24.9,2007-09
20650,Most Rainfall in a Day,2007M09,Malin head,Millimetres,23.7,2007-09
20651,Most Rainfall in a Day,2007M09,Mullingar,Millimetres,10.1,2007-09
20652,Most Rainfall in a Day,2007M09,Roches Point,Millimetres,0.0,2007-09
20653,Most Rainfall in a Day,2007M09,Rosslare,Millimetres,0.0,2007-09
20654,Most Rainfall in a Day,2007M09,Shannon airport,Millimetres,13.4,2007-09
20655,Most Rainfall in a Day,2007M10,Belmullet,Millimetres,22.0,2007-10
20656,Most Rainfall in a Day,2007M10,Birr,Millimetres,7.9,2007-10
20657,Most Rainfall in a Day,2007M10,Valentia Observatory,Millimetres,17.5,2007-10
20658,Most Rainfall in a Day,2007M10,Casement,Millimetres,6.9,2007-10
20659,Most Rainfall in a Day,2007M10,Claremorris,Millimetres,0.0,2007-10
20660,Most Rainfall in a Day,2007M10,Clones,Millimetres,11.2,2007-10
20661,Most Rainfall in a Day,2007M10,Cork airport,Millimetres,13.2,2007-10
20662,Most Rainfall in a Day,2007M10,Dublin airport,Millimetres,3.6,2007-10
20663,Most Rainfall in a Day,2007M10,Galway,Millimetres,22.0,2007-10
20664,Most Rainfall in a Day,2007M10,Kilkenny,Millimetres,8.3,2007-10
20665,Most Rainfall in a Day,2007M10,Malin head,Millimetres,31.2,2007-10
20666,Most Rainfall in a Day,2007M10,Mullingar,Millimetres,14.3,2007-10
20667,Most Rainfall in a Day,2007M10,Roches Point,Millimetres,0.0,2007-10
20668,Most Rainfall in a Day,2007M10,Rosslare,Millimetres,10.1,2007-10
20669,Most Rainfall in a Day,2007M10,Shannon airport,Millimetres,8.8,2007-10
20670,Most Rainfall in a Day,2007M11,Belmullet,Millimetres,25.3,2007-11
20671,Most Rainfall in a Day,2007M11,Birr,Millimetres,15.6,2007-11
20672,Most Rainfall in a Day,2007M11,Valentia Observatory,Millimetres,36.5,2007-11
20673,Most Rainfall in a Day,2007M11,Casement,Millimetres,21.8,2007-11
20674,Most Rainfall in a Day,2007M11,Claremorris,Millimetres,0.0,2007-11
20675,Most Rainfall in a Day,2007M11,Clones,Millimetres,20.3,2007-11
20676,Most Rainfall in a Day,2007M11,Cork airport,Millimetres,19.1,2007-11
20677,Most Rainfall in a Day,2007M11,Dublin airport,Millimetres,20.9,2007-11
20678,Most Rainfall in a Day,2007M11,Galway,Millimetres,22.2,2007-11
20679,Most Rainfall in a Day,2007M11,Kilkenny,Millimetres,18.1,2007-11
20680,Most Rainfall in a Day,2007M11,Malin head,Millimetres,18.5,2007-11
20681,Most Rainfall in a Day,2007M11,Mullingar,Millimetres,14.7,2007-11
20682,Most Rainfall in a Day,2007M11,Roches Point,Millimetres,0.0,2007-11
20683,Most Rainfall in a Day,2007M11,Rosslare,Millimetres,25.6,2007-11
20684,Most Rainfall in a Day,2007M11,Shannon airport,Millimetres,24.0,2007-11
20685,Most Rainfall in a Day,2007M12,Belmullet,Millimetres,19.4,2007-12
20686,Most Rainfall in a Day,2007M12,Birr,Millimetres,18.3,2007-12
20687,Most Rainfall in a Day,2007M12,Valentia Observatory,Millimetres,29.6,2007-12
20688,Most Rainfall in a Day,2007M12,Casement,Millimetres,10.1,2007-12
20689,Most Rainfall in a Day,2007M12,Claremorris,Millimetres,0.0,2007-12
20690,Most Rainfall in a Day,2007M12,Clones,Millimetres,17.5,2007-12
20691,Most Rainfall in a Day,2007M12,Cork airport,Millimetres,20.6,2007-12
20692,Most Rainfall in a Day,2007M12,Dublin airport,Millimetres,11.8,2007-12
20693,Most Rainfall in a Day,2007M12,Galway,Millimetres,32.2,2007-12
20694,Most Rainfall in a Day,2007M12,Kilkenny,Millimetres,14.7,2007-12
20695,Most Rainfall in a Day,2007M12,Malin head,Millimetres,19.4,2007-12
20696,Most Rainfall in a Day,2007M12,Mullingar,Millimetres,26.7,2007-12
20697,Most Rainfall in a Day,2007M12,Roches Point,Millimetres,0.0,2007-12
20698,Most Rainfall in a Day,2007M12,Rosslare,Millimetres,14.0,2007-12
20699,Most Rainfall in a Day,2007M12,Shannon airport,Millimetres,33.5,2007-12
20700,Most Rainfall in a Day,2008M01,Belmullet,Millimetres,20.0,2008-01
20701,Most Rainfall in a Day,2008M01,Birr,Millimetres,16.3,2008-01
20702,Most Rainfall in a Day,2008M01,Valentia Observatory,Millimetres,38.9,2008-01
20703,Most Rainfall in a Day,2008M01,Casement,Millimetres,23.5,2008-01
20704,Most Rainfall in a Day,2008M01,Claremorris,Millimetres,0.0,2008-01
20705,Most Rainfall in a Day,2008M01,Clones,Millimetres,23.8,2008-01
20706,Most Rainfall in a Day,2008M01,Cork airport,Millimetres,35.2,2008-01
20707,Most Rainfall in a Day,2008M01,Dublin airport,Millimetres,19.6,2008-01
20708,Most Rainfall in a Day,2008M01,Galway,Millimetres,15.4,2008-01
20709,Most Rainfall in a Day,2008M01,Kilkenny,Millimetres,32.9,2008-01
20710,Most Rainfall in a Day,2008M01,Malin head,Millimetres,21.6,2008-01
20711,Most Rainfall in a Day,2008M01,Mullingar,Millimetres,16.8,2008-01
20712,Most Rainfall in a Day,2008M01,Roches Point,Millimetres,0.0,2008-01
20713,Most Rainfall in a Day,2008M01,Rosslare,Millimetres,20.7,2008-01
20714,Most Rainfall in a Day,2008M01,Shannon airport,Millimetres,21.1,2008-01
20715,Most Rainfall in a Day,2008M02,Belmullet,Millimetres,31.3,2008-02
20716,Most Rainfall in a Day,2008M02,Birr,Millimetres,7.6,2008-02
20717,Most Rainfall in a Day,2008M02,Valentia Observatory,Millimetres,30.0,2008-02
20718,Most Rainfall in a Day,2008M02,Casement,Millimetres,6.0,2008-02
20719,Most Rainfall in a Day,2008M02,Claremorris,Millimetres,0.0,2008-02
20720,Most Rainfall in a Day,2008M02,Clones,Millimetres,6.4,2008-02
20721,Most Rainfall in a Day,2008M02,Cork airport,Millimetres,13.0,2008-02
20722,Most Rainfall in a Day,2008M02,Dublin airport,Millimetres,3.3,2008-02
20723,Most Rainfall in a Day,2008M02,Galway,Millimetres,26.5,2008-02
20724,Most Rainfall in a Day,2008M02,Kilkenny,Millimetres,7.2,2008-02
20725,Most Rainfall in a Day,2008M02,Malin head,Millimetres,10.4,2008-02
20726,Most Rainfall in a Day,2008M02,Mullingar,Millimetres,12.0,2008-02
20727,Most Rainfall in a Day,2008M02,Roches Point,Millimetres,0.0,2008-02
20728,Most Rainfall in a Day,2008M02,Rosslare,Millimetres,6.3,2008-02
20729,Most Rainfall in a Day,2008M02,Shannon airport,Millimetres,14.3,2008-02
20730,Most Rainfall in a Day,2008M03,Belmullet,Millimetres,19.2,2008-03
20731,Most Rainfall in a Day,2008M03,Birr,Millimetres,20.3,2008-03
20732,Most Rainfall in a Day,2008M03,Valentia Observatory,Millimetres,33.4,2008-03
20733,Most Rainfall in a Day,2008M03,Casement,Millimetres,31.1,2008-03
20734,Most Rainfall in a Day,2008M03,Claremorris,Millimetres,0.0,2008-03
20735,Most Rainfall in a Day,2008M03,Clones,Millimetres,11.2,2008-03
20736,Most Rainfall in a Day,2008M03,Cork airport,Millimetres,30.3,2008-03
